ID,Name,Price,ImageURL,ProductType,DateTime,EventID,Supplier
202728354,Walk London Oliver lace up shoes in black  leather,£52.50,images.asos-media.com/products/walk-london-oliver-lace-up-shoes-in-black-leather/202728354-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205035593,ASOS DESIGN heeled chelsea western boots in black and red leather,£70.00,images.asos-media.com/products/asos-design-heeled-chelsea-western-boots-in-black-and-red-leather/205035593-1-multi,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205553496,Kickers Lennon leather loafer in black,£66.50,images.asos-media.com/products/kickers-lennon-leather-loafer-in-black/205553496-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205963608,Barbour Basalt leather boat shoes in black,£115.00,images.asos-media.com/products/barbour-basalt-leather-boat-shoes-in-black/205963608-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205558669,PS Paul Smith Ware leather runner trainers in triple black,£210.00,images.asos-media.com/products/ps-paul-smith-ware-leather-runner-trainers-in-triple-black/205558669-1-tripleblack,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205899237,Off The Hook lander lace up glossy leather boots in black,£39.99,images.asos-media.com/products/off-the-hook-lander-lace-up-glossy-leather-boots-in-black/205899237-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205938255,AllSaints Creed leather chelsea boots in black,£199.00,images.asos-media.com/products/allsaints-creed-leather-chelsea-boots-in-black/205938255-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
206290813,Armani Exchange contrast detail logo leather trainers in white/black,£185.00,images.asos-media.com/products/armani-exchange-contrast-detail-logo-leather-trainers-in-white-black/206290813-1-whiteblack,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205899311,Off The Hook leo slip on waxy chelsea leather boots in black,£39.99,images.asos-media.com/products/off-the-hook-leo-slip-on-waxy-chelsea-leather-boots-in-black/205899311-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
203997675,Dr Martens Penton quad ds loafers in black paris leather,£127.00,images.asos-media.com/products/dr-martens-penton-quad-ds-loafers-in-black-paris-leather/203997675-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
